"","SurveyID","ProjectID","LocationName","Date","Collectors","Longitude","Latitude","SurveyTypeID","Plot.Name","SpeciesVarietalCode","SpeciesVarietalName","Measurement","CanopyID","Woody_DBH_cm","Woody_Height_m","ProjCode","Genus"
"1770",80,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP46","ACNE","Acer negundo",17,"",44.6,14.3,"COSRP","Acer"
"1772",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","QULO","Quercus lobata",1,"",35.5,16.4,"COSRP","Quercus"
"1773",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","QULO","Quercus lobata",2,"",41,18.8,"COSRP","Quercus"
"1774",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","QULO","Quercus lobata",3,"",5.1,3.6,"COSRP","Quercus"
"1775",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","QULO","Quercus lobata",4,"",37.8,16,"COSRP","Quercus"
"1776",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",5,"",6.3,5.3,"COSRP","Acer"
"1777",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","SAGO","Salix gooddingii",6,"",19.9,7.5,"COSRP","Salix"
"1778",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","SAGO","Salix gooddingii",7,"",37.8,11.2,"COSRP","Salix"
"1779",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","FRLA","Fraxinus latifolia",8,"",8,3.6,"COSRP","Fraxinus"
"1780",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","FRLA","Fraxinus latifolia",9,"",13.4,7.4,"COSRP","Fraxinus"
"1781",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","FRLA","Fraxinus latifolia",10,"",10.5,7,"COSRP","Fraxinus"
"1782",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","POFR","Populus fremontii",11,"",64.8,19.9,"COSRP","Populus"
"1783",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","POFR","Populus fremontii",12,"",43.6,19,"COSRP","Populus"
"1784",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","POFR","Populus fremontii",13,"",106.8,23,"COSRP","Populus"
"1785",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","SAGO","Salix gooddingii",14,"",25.3,13.2,"COSRP","Salix"
"1786",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","POFR","Populus fremontii",15,"",22.7,9.3,"COSRP","Populus"
"1787",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","POFR","Populus fremontii",16,"",42.8,12,"COSRP","Populus"
"1788",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",17,"",13.2,6.6,"COSRP","Acer"
"1789",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",18,"",18.6,8.6,"COSRP","Acer"
"1790",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",19,"",16.8,8.5,"COSRP","Acer"
"1791",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",20,"",24.5,10.2,"COSRP","Acer"
"1792",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",21,"",22.7,7.6,"COSRP","Acer"
"1793",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",22,"",6.9,6.8,"COSRP","Acer"
"1794",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",23,"",5.5,5.2,"COSRP","Acer"
"1795",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",24,"",8.3,5.4,"COSRP","Acer"
"1796",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",25,"",6.9,5.9,"COSRP","Acer"
"1797",81,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP47","ACNE","Acer negundo",26,"",15.3,7,"COSRP","Acer"
"1798",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","QULO","Quercus lobata",1,"",82.3,19,"COSRP","Quercus"
"1799",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","ACNE","Acer negundo",2,"",6.5,4,"COSRP","Acer"
"1800",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","ACNE","Acer negundo",3,"",7.5,4.1,"COSRP","Acer"
"1801",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","ACNE","Acer negundo",4,"",8.6,5,"COSRP","Acer"
"1802",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","QULO","Quercus lobata",5,"",155.3,25.9,"COSRP","Quercus"
"1803",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","QULO","Quercus lobata",6,"",79.5,16.3,"COSRP","Quercus"
"1804",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","QULO","Quercus lobata",7,"",87.7,13.2,"COSRP","Quercus"
"1805",82,"Cosumnes River Preserve","Denier Channel","9/25/2012","M. Vaghti, M. Read",-121.38,38.3,"Plant","CRP48","QULO","Quercus lobata",8,"",85.1,20.8,"COSRP","Quercus"
"1806",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","POFR","Populus fremontii",1,"",16.5,10.2,"COSRP","Populus"
"1807",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","POFR","Populus fremontii",2,"",19.9,12.6,"COSRP","Populus"
"1808",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",3,"",18.9,7.9,"COSRP","Quercus"
"1809",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","SAEX","Salix exigua",4,"",7.8,5.6,"COSRP","Salix"
"1810",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","SALA6","Salix lasiolepis",5,"",13.8,6,"COSRP","Salix"
"1811",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","SALA6","Salix lasiolepis",6,"",10,6.2,"COSRP","Salix"
"1812",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",7,"",5.2,6.4,"COSRP","Fraxinus"
"1813",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",8,"",5.6,6.7,"COSRP","Fraxinus"
"1814",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",9,"",5,4.6,"COSRP","Fraxinus"
"1815",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","SAGO","Salix gooddingii",10,"",6,4.9,"COSRP","Salix"
"1816",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",11,"",29.9,10,"COSRP","Quercus"
"1817",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",12,"",28.6,9.7,"COSRP","Quercus"
"1818",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",13,"",9.7,5.8,"COSRP","Quercus"
"1819",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",14,"",10.2,6.2,"COSRP","Quercus"
"1823",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",18,"",22.1,11.4,"COSRP","Quercus"
"1824",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",19,"",8.5,7.2,"COSRP","Quercus"
"1827",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",22,"",14.2,11.4,"COSRP","Fraxinus"
"1828",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",23,"",3.5,6.5,"COSRP","Fraxinus"
"1829",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",24,"",14,6,"COSRP","Fraxinus"
"1830",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",25,"",6.1,2.5,"COSRP","Fraxinus"
"1831",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",26,"",6.3,3.4,"COSRP","Fraxinus"
"1832",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",27,"",23.3,8.4,"COSRP","Quercus"
"1833",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",28,"",8.8,6.9,"COSRP","Quercus"
"1834",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",29,"",22,9.2,"COSRP","Quercus"
"1835",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",30,"",22.8,10.9,"COSRP","Quercus"
"1836",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",31,"",24.6,10.1,"COSRP","Quercus"
"1837",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",32,"",17.9,10.4,"COSRP","Quercus"
"1838",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",33,"",8.4,7.3,"COSRP","Quercus"
"1839",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",34,"",24.3,11.5,"COSRP","Quercus"
"1840",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","QULO","Quercus lobata",35,"",30.9,13.1,"COSRP","Quercus"
"1841",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",36,"",12.6,6.6,"COSRP","Fraxinus"
"1842",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",37,"",9.9,7.8,"COSRP","Fraxinus"
"1843",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","FRLA","Fraxinus latifolia",38,"",7.5,8,"COSRP","Fraxinus"
"1844",83,"Cosumnes River Preserve","Floorplain South of Shaw","9/25/2012","M. Vaghti, M. Read",-121.37,38.31,"Plant","CRP49","ACNE","Acer negundo",21,"",7.02,1.27,"COSRP","Acer"
"1845",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",1,"",19.2,12.2,"COSRP","Populus"
"1846",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",2,"",6.9,7.3,"COSRP","Populus"
"1847",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",3,"",15.3,11.8,"COSRP","Populus"
"1848",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",4,"",17.7,11.4,"COSRP","Populus"
"1849",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",5,"",9.8,11.2,"COSRP","Salix"
"1850",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",6,"",9,8.4,"COSRP","Salix"
"1851",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",7,"",6.9,7,"COSRP","Salix"
"1852",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",8,"",11.8,10.1,"COSRP","Populus"
"1853",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",9,"",6.9,7.2,"COSRP","Populus"
"1854",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",10,"",11.4,7.2,"COSRP","Salix"
"1855",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",11,"",8.5,5.7,"COSRP","Salix"
"1856",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",12,"",21.7,12.4,"COSRP","Populus"
"1857",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",13,"",15.9,14.9,"COSRP","Populus"
"1858",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",14,"",6.9,6,"COSRP","Salix"
"1859",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","FRLA","Fraxinus latifolia",15,"",6.3,5.2,"COSRP","Fraxinus"
"1860",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",16,"",5.8,5.7,"COSRP","Salix"
"1861",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",17,"",10.7,8.2,"COSRP","Salix"
"1862",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",18,"",10.1,7.1,"COSRP","Salix"
"1863",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",19,"",6.4,6.4,"COSRP","Salix"
"1864",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",20,"",6.7,5.9,"COSRP","Salix"
"1865",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",21,"",5.5,7.1,"COSRP","Populus"
"1866",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",22,"",10.2,8,"COSRP","Populus"
"1867",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",23,"",17.6,10.7,"COSRP","Populus"
"1868",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",24,"",18.8,11.4,"COSRP","Populus"
"1869",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",25,"",8.4,6.4,"COSRP","Salix"
"1870",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",26,"",9.5,7.2,"COSRP","Salix"
"1871",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",27,"",9.1,10.3,"COSRP","Populus"
"1872",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",28,"",9.6,11.6,"COSRP","Populus"
"1873",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",29,"",5.3,6.3,"COSRP","Salix"
"1874",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",30,"",20.4,13.8,"COSRP","Populus"
"1875",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",31,"",5.4,5.3,"COSRP","Salix"
"1876",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",32,"",18.6,11.1,"COSRP","Populus"
"1877",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",33,"",7.5,2.5,"COSRP","Salix"
"1878",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",34,"",5.3,5.1,"COSRP","Salix"
"1879",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",35,"",8.4,9.9,"COSRP","Populus"
"1880",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",36,"",10.1,10.2,"COSRP","Populus"
"1881",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",37,"",9.6,6.9,"COSRP","Salix"
"1882",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",38,"",11.5,8.2,"COSRP","Salix"
"1883",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",39,"",9.7,9,"COSRP","Populus"
"1884",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",40,"",5.8,7.1,"COSRP","Populus"
"1885",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",41,"",15.3,12.9,"COSRP","Populus"
"1886",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",42,"",16.9,10.1,"COSRP","Populus"
"1887",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",43,"",13.2,10.2,"COSRP","Salix"
"1888",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",44,"",10.2,9.1,"COSRP","Salix"
"1889",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",45,"",5,4,"COSRP","Salix"
"1890",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",46,"",6.9,6,"COSRP","Salix"
"1891",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","SAGO","Salix gooddingii",47,"",10.2,9.2,"COSRP","Salix"
"1892",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",48,"",13.1,12.1,"COSRP","Populus"
"1893",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",49,"",15.6,14.3,"COSRP","Populus"
"1894",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",50,"",15.5,11.4,"COSRP","Populus"
"1895",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",51,"",19.7,15.5,"COSRP","Populus"
"1896",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",52,"",21,14.3,"COSRP","Populus"
"1897",84,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.27,"Plant","CRP50","POFR","Populus fremontii",53,"",13.4,11.8,"COSRP","Populus"
"1898",85,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.26,"Plant","CRP51","ACNE","Acer negundo",1,"",13.2,10,"COSRP","Acer"
"1899",85,"Cosumnes River Preserve","Intentional Forest","9/26/2012","M. Vaghti, M. Read",-121.4,38.26,"Plant","CRP51","ACNE","Acer negundo",2,"",7.2,8.6,"COSRP","Acer"
